Date,Visitor_ID,Loyalty_Member,Age,Gender,Theme_Zone_Visited,Attraction_Times,Average_Queue_Time,Restaurant_Spending,Merchandise_Spending,Total_Spending
2024-06-06,6522622e-3079-4b45-9c75-ae034cd779bd,No,28,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 42.27, 'Check_Out': 9.86}, {'Attraction': 'Transformers: The Ride', 'Check_In': 9.86, 'Queue_Time': 46.99, 'Check_Out': 10.83}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.83, 'Queue_Time': 48.48, 'Check_Out': 11.74}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.74, 'Queue_Time': 52.76, 'Check_Out': 12.87}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 12.87, 'Queue_Time': 25.05, 'Check_Out': 13.5}]",43.11,0.00,49.00,49.00
2024-08-25,9fda8522-ed1a-436e-bebf-e3569d6aa226,No,37,Male,"['Hollywood', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 10.0, 'Queue_Time': 48.45, 'Check_Out': 10.91}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.91, 'Queue_Time': 52.82, 'Check_Out': 11.96}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.96, 'Queue_Time': 26.86, 'Check_Out': 12.56}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 12.56, 'Queue_Time': 34.71, 'Check_Out': 13.33}]",40.71,10.38,0.00,10.38
2024-09-27,0e96fe06-eff0-4c80-98c9-c4a3d4523bd6,No,54,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 11.0, 'Queue_Time': 26.98, 'Check_Out': 11.54}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.54, 'Queue_Time': 22.59, 'Check_Out': 12.09}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.09, 'Queue_Time': 45.44, 'Check_Out': 13.1}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.1, 'Queue_Time': 47.19, 'Check_Out': 14.08}]",35.55,10.74,0.00,10.74
2024-11-07,9c1456fa-95c1-43c1-b4f2-bd2b1f06d63c,No,45,Male,"['Hollywood', 'New York', 'Sci-Fi City']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 27.59, 'Check_Out': 13.68}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.68, 'Queue_Time': 21.28, 'Check_Out': 14.28}]",24.44,0.00,0.00,0.00
2024-01-27,17d6ae61-5c51-4710-a40f-28c4b251a62a,No,26,Male,"['Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 10.0, 'Queue_Time': 58.49, 'Check_Out': 11.07}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.07, 'Queue_Time': 21.0, 'Check_Out': 11.64}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.64, 'Queue_Time': 45.71, 'Check_Out': 12.53}]",41.73,13.28,38.26,51.54
2024-02-28,b4ef2e47-e874-4c6b-9509-04f78ad25f9d,No,69,Female,"['Hollywood', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 9.0, 'Queue_Time': 45.97, 'Check_Out': 9.92}, {'Attraction': 'Canopy Flyer', 'Check_In': 9.92, 'Queue_Time': 38.98, 'Check_Out': 10.71}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 10.71, 'Queue_Time': 49.99, 'Check_Out': 11.72}]",44.98,11.46,0.00,11.46
2024-11-28,c823ba41-0920-41d6-b994-3b80df83d770,No,49,Male,"['New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 50.01, 'Check_Out': 10.02}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.02, 'Queue_Time': 26.02, 'Check_Out': 10.63}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.63, 'Queue_Time': 23.06, 'Check_Out': 11.14}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.14, 'Queue_Time': 50.45, 'Check_Out': 12.1}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.1, 'Queue_Time': 25.66, 'Check_Out': 12.72}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 12.72, 'Queue_Time': 28.8, 'Check_Out': 13.32}]",34.00,0.00,45.62,45.62
2024-01-14,d8a8e950-3b53-4c44-8967-8379d47a973c,Yes,66,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 28.64, 'Check_Out': 14.67}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.67, 'Queue_Time': 31.54, 'Check_Out': 15.45}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.45, 'Queue_Time': 38.23, 'Check_Out': 16.22}, {'Attraction': 'Canopy Flyer', 'Check_In': 16.22, 'Queue_Time': 43.75, 'Check_Out': 17.15}]",35.54,14.17,0.00,14.17
2024-12-19,33543bf1-71ff-4fd7-8d3b-729ff944520c,No,52,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 52.0, 'Check_Out': 11.02}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.02, 'Queue_Time': 48.01, 'Check_Out': 12.05}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.05, 'Queue_Time': 47.95, 'Check_Out': 13.04}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.04, 'Queue_Time': 46.31, 'Check_Out': 14.03}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.03, 'Queue_Time': 55.58, 'Check_Out': 15.19}]",49.97,12.12,49.56,61.68
2024-03-18,2ddb588a-eded-4343-90c5-bc6147b1b451,No,61,Male,"['New York', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 29.28, 'Check_Out': 14.71}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.71, 'Queue_Time': 51.32, 'Check_Out': 15.79}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.79, 'Queue_Time': 23.2, 'Check_Out': 16.4}]",34.60,15.50,33.61,49.11
2024-07-22,cc5a1bfd-0a0a-4e70-94a0-2cacbb8ee688,No,39,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 20.43, 'Check_Out': 12.47}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.47, 'Queue_Time': 57.63, 'Check_Out': 13.67}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.67, 'Queue_Time': 28.23, 'Check_Out': 14.37}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.37, 'Queue_Time': 46.91, 'Check_Out': 15.27}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.27, 'Queue_Time': 22.55, 'Check_Out': 15.87}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.87, 'Queue_Time': 26.87, 'Check_Out': 16.48}]",33.77,10.74,36.36,47.10
2024-05-17,d8fb893d-82e5-4ddd-9955-8cdb63617d61,No,6,Female,"['Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.0, 'Queue_Time': 39.97, 'Check_Out': 14.82}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.82, 'Queue_Time': 37.2, 'Check_Out': 15.61}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.61, 'Queue_Time': 54.77, 'Check_Out': 16.66}]",43.98,0.00,0.00,0.00
2024-05-31,5a85693c-82e3-4358-9931-c0d669b8f505,Yes,10,Female,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 27.95, 'Check_Out': 13.57}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.57, 'Queue_Time': 23.67, 'Check_Out': 14.17}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.17, 'Queue_Time': 25.94, 'Check_Out': 14.76}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.76, 'Queue_Time': 48.98, 'Check_Out': 15.77}]",31.64,14.67,50.60,65.27
2024-09-02,5d27119f-f3b4-4503-b3f8-5869cfeea7dc,No,39,Male,"['Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.0, 'Queue_Time': 45.17, 'Check_Out': 13.92}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.92, 'Queue_Time': 51.91, 'Check_Out': 15.01}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.01, 'Queue_Time': 49.27, 'Check_Out': 15.92}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.92, 'Queue_Time': 53.38, 'Check_Out': 16.93}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.93, 'Queue_Time': 56.48, 'Check_Out': 18.05}]",51.24,13.31,0.00,13.31
2024-02-01,a756ef03-6f2c-4fae-b2d0-e1394411b462,No,31,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 37.12, 'Check_Out': 11.75}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.75, 'Queue_Time': 41.74, 'Check_Out': 12.7}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.7, 'Queue_Time': 24.67, 'Check_Out': 13.34}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.34, 'Queue_Time': 59.51, 'Check_Out': 14.56}]",40.76,13.85,0.00,13.85
2024-08-22,a8591467-c97d-4f93-a861-6ebe68123e8b,No,32,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 54.23, 'Check_Out': 11.02}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.02, 'Queue_Time': 34.91, 'Check_Out': 11.83}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.83, 'Queue_Time': 27.78, 'Check_Out': 12.53}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.53, 'Queue_Time': 49.2, 'Check_Out': 13.51}]",41.53,15.37,0.00,15.37
2024-07-20,29938a8d-eade-4a72-a4cd-c94cb91db3d9,Yes,21,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 37.6, 'Check_Out': 10.82}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.82, 'Queue_Time': 54.64, 'Check_Out': 11.95}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.95, 'Queue_Time': 47.69, 'Check_Out': 12.86}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.86, 'Queue_Time': 53.36, 'Check_Out': 13.85}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.85, 'Queue_Time': 24.91, 'Check_Out': 14.48}]",43.64,10.10,0.00,10.10
2024-06-11,e401a6b8-9013-4f14-869d-6b01ad8c6d46,No,7,Female,"['Hollywood', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 9.0, 'Queue_Time': 37.77, 'Check_Out': 9.83}, {'Attraction': 'Canopy Flyer', 'Check_In': 9.83, 'Queue_Time': 40.37, 'Check_Out': 10.68}]",39.07,13.07,0.00,13.07
2024-06-14,c1aec475-b2c1-4547-8152-3ed9bf6f1440,No,7,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 12.0, 'Queue_Time': 23.13, 'Check_Out': 12.56}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.56, 'Queue_Time': 29.14, 'Check_Out': 13.25}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.25, 'Queue_Time': 55.37, 'Check_Out': 14.32}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.32, 'Queue_Time': 50.25, 'Check_Out': 15.25}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.25, 'Queue_Time': 40.05, 'Check_Out': 16.04}]",39.59,10.38,0.00,10.38
2024-03-21,5c5919b6-8205-4d3b-b3a3-7052fb79ba7f,No,37,Female,"['Hollywood', 'New York', 'Sci-Fi City']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 53.62, 'Check_Out': 12.98}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.98, 'Queue_Time': 38.5, 'Check_Out': 13.75}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.75, 'Queue_Time': 43.01, 'Check_Out': 14.67}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.67, 'Queue_Time': 25.39, 'Check_Out': 15.27}]",40.13,15.32,0.00,15.32
2024-02-13,e85faeb3-d0c8-4cfc-8eac-9d0f18e5a7b8,No,23,Male,"['Hollywood', 'New York', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 22.19, 'Check_Out': 11.55}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.55, 'Queue_Time': 56.71, 'Check_Out': 12.71}]",39.45,10.75,0.00,10.75
2024-06-26,c0741135-6fcc-42dc-9e2d-cb9e7467ff64,No,33,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 20.4, 'Check_Out': 12.56}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.56, 'Queue_Time': 47.29, 'Check_Out': 13.45}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.45, 'Queue_Time': 41.3, 'Check_Out': 14.34}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.34, 'Queue_Time': 51.17, 'Check_Out': 15.35}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.35, 'Queue_Time': 48.08, 'Check_Out': 16.28}]",41.65,14.78,40.32,55.10
2024-07-05,97e62637-7c1a-444b-a221-2311e3011006,Yes,27,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 9.0, 'Queue_Time': 57.75, 'Check_Out': 10.15}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.15, 'Queue_Time': 38.62, 'Check_Out': 11.0}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.0, 'Queue_Time': 27.51, 'Check_Out': 11.64}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.64, 'Queue_Time': 26.42, 'Check_Out': 12.31}]",37.58,10.27,0.00,10.27
2024-08-03,04c0cf7c-5b98-423a-8530-672f25b76e6a,Yes,29,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.0, 'Queue_Time': 30.15, 'Check_Out': 11.6}, {'Attraction': 'Transformers: The Ride', 'Check_In': 11.6, 'Queue_Time': 51.51, 'Check_Out': 12.64}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.64, 'Queue_Time': 35.6, 'Check_Out': 13.35}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.35, 'Queue_Time': 58.97, 'Check_Out': 14.52}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.52, 'Queue_Time': 54.56, 'Check_Out': 15.53}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.53, 'Queue_Time': 32.89, 'Check_Out': 16.31}]",43.95,12.51,0.00,12.51
2024-11-19,9bced129-102d-47a8-a199-ceb86c7c63c4,No,46,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 58.35, 'Check_Out': 10.12}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.12, 'Queue_Time': 29.9, 'Check_Out': 10.74}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.74, 'Queue_Time': 31.94, 'Check_Out': 11.4}]",40.06,13.59,0.00,13.59
2024-04-30,86613ec0-7137-4f67-ba9d-dd874abffdd2,No,15,Male,"['Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 10.0, 'Queue_Time': 25.78, 'Check_Out': 10.53}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.53, 'Queue_Time': 48.55, 'Check_Out': 11.56}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.56, 'Queue_Time': 56.02, 'Check_Out': 12.68}]",43.45,15.39,0.00,15.39
2024-05-30,136bfcea-b591-4bb4-a4dc-1a4931355315,No,25,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 30.66, 'Check_Out': 13.65}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.65, 'Queue_Time': 33.5, 'Check_Out': 14.41}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.41, 'Queue_Time': 32.79, 'Check_Out': 15.14}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.14, 'Queue_Time': 59.73, 'Check_Out': 16.3}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.3, 'Queue_Time': 55.32, 'Check_Out': 17.43}]",42.40,0.00,0.00,0.00
2024-06-21,580c15bc-f67c-4b6e-ac04-62de3931ee12,No,51,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 41.65, 'Check_Out': 13.86}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.86, 'Queue_Time': 55.98, 'Check_Out': 15.05}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.05, 'Queue_Time': 37.61, 'Check_Out': 15.87}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.87, 'Queue_Time': 54.38, 'Check_Out': 16.97}]",47.40,15.03,46.00,61.03
2024-09-20,528f7bac-434c-4305-93e9-207317231373,No,70,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 54.58, 'Check_Out': 11.13}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.13, 'Queue_Time': 34.56, 'Check_Out': 11.93}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.93, 'Queue_Time': 56.22, 'Check_Out': 13.07}]",48.45,14.73,0.00,14.73
2024-06-17,f2d18804-7720-48d3-a16a-5a62d0ff5fad,Yes,23,Male,"['Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.0, 'Queue_Time': 56.74, 'Check_Out': 12.05}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.05, 'Queue_Time': 36.67, 'Check_Out': 12.82}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.82, 'Queue_Time': 22.35, 'Check_Out': 13.28}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.28, 'Queue_Time': 24.03, 'Check_Out': 13.83}]",34.95,0.00,39.93,39.93
2024-11-02,4e35912b-b7af-43d9-8e50-0047471f0e4d,No,30,Male,"['New York', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 23.96, 'Check_Out': 12.59}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.59, 'Queue_Time': 53.79, 'Check_Out': 13.67}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.67, 'Queue_Time': 43.95, 'Check_Out': 14.49}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.49, 'Queue_Time': 58.82, 'Check_Out': 15.62}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.62, 'Queue_Time': 25.61, 'Check_Out': 16.24}]",41.23,10.32,38.95,49.27
2024-09-07,93540a1b-655e-4a9a-9668-e0903b732dd0,No,44,Female,"['New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 30.42, 'Check_Out': 10.72}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.72, 'Queue_Time': 51.45, 'Check_Out': 11.77}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.77, 'Queue_Time': 29.88, 'Check_Out': 12.43}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 12.43, 'Queue_Time': 44.56, 'Check_Out': 13.27}]",39.08,15.11,30.15,45.26
2024-01-30,a7c79e7d-fa9d-4647-9628-7720b20b6e3e,No,15,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 34.36, 'Check_Out': 13.66}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.66, 'Queue_Time': 20.63, 'Check_Out': 14.11}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.11, 'Queue_Time': 38.81, 'Check_Out': 14.86}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.86, 'Queue_Time': 56.36, 'Check_Out': 15.96}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.96, 'Queue_Time': 25.04, 'Check_Out': 16.51}]",35.04,0.00,33.16,33.16
2024-07-31,65cac74e-2749-426f-ace5-8bc42e4cac45,Yes,34,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 22.39, 'Check_Out': 12.46}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.46, 'Queue_Time': 38.92, 'Check_Out': 13.32}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.32, 'Queue_Time': 22.89, 'Check_Out': 13.92}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.92, 'Queue_Time': 23.65, 'Check_Out': 14.4}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.4, 'Queue_Time': 32.69, 'Check_Out': 15.19}]",28.11,0.00,0.00,0.00
2024-03-10,94207d41-95e9-4272-829e-7de95c79980b,No,55,Female,"['Hollywood', 'New York', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 21.29, 'Check_Out': 13.47}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.47, 'Queue_Time': 21.79, 'Check_Out': 14.04}]",21.54,12.61,39.87,52.48
2024-01-11,d1d5ea7b-2c94-4eda-afe9-31a5aaab9090,No,20,Female,"['Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 12.0, 'Queue_Time': 32.62, 'Check_Out': 12.7}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.7, 'Queue_Time': 59.99, 'Check_Out': 13.87}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.87, 'Queue_Time': 51.93, 'Check_Out': 14.82}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.82, 'Queue_Time': 48.02, 'Check_Out': 15.86}]",48.14,0.00,0.00,0.00
2024-07-29,633d428d-99fb-4542-831c-5490c8cfb8d8,No,20,Female,"['New York', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 47.35, 'Check_Out': 14.99}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.99, 'Queue_Time': 54.36, 'Check_Out': 16.13}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.13, 'Queue_Time': 20.46, 'Check_Out': 16.68}]",40.72,0.00,30.92,30.92
2024-10-20,e37a422d-3072-4fc0-94d4-c1b12295f6da,No,34,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 59.57, 'Check_Out': 13.17}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.17, 'Queue_Time': 30.03, 'Check_Out': 13.9}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.9, 'Queue_Time': 53.71, 'Check_Out': 14.89}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.89, 'Queue_Time': 50.31, 'Check_Out': 15.97}]",48.40,0.00,0.00,0.00
2024-07-10,2b0593f7-4862-4051-85e1-1f1be62cf8dc,No,46,Female,"['Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 13.0, 'Queue_Time': 43.12, 'Check_Out': 13.92}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.92, 'Queue_Time': 24.2, 'Check_Out': 14.51}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.51, 'Queue_Time': 56.87, 'Check_Out': 15.57}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.57, 'Queue_Time': 47.15, 'Check_Out': 16.6}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.6, 'Queue_Time': 47.44, 'Check_Out': 17.48}]",43.76,13.75,0.00,13.75
