Date,Visitor_ID,Loyalty_Member,Age,Gender,Theme_Zone_Visited,Attraction_Times,Average_Queue_Time,Restaurant_Spending,Merchandise_Spending,Total_Spending
2024-12-11,c2e0cdf0-0763-40c9-94bf-da0db82ec47c,Yes,43,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 23.04, 'Check_Out': 11.59}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 11.59, 'Queue_Time': 26.97, 'Check_Out': 12.15}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 12.15, 'Queue_Time': 65.33, 'Check_Out': 13.47}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.47, 'Queue_Time': 59.11, 'Check_Out': 14.54}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.54, 'Queue_Time': 25.18, 'Check_Out': 15.08}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.08, 'Queue_Time': 10.14, 'Check_Out': 15.35}]",34.96,15.82,0.00,15.82
2024-11-26,6e2f01c0-f907-481a-89ca-5810895e26d5,No,6,Female,"['New York', 'Sci-Fi City', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 15.38, 'Check_Out': 11.45}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.45, 'Queue_Time': 24.23, 'Check_Out': 12.09}, {'Attraction': 'Transformers: The Ride', 'Check_In': 12.09, 'Queue_Time': 74.26, 'Check_Out': 13.53}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 13.53, 'Queue_Time': 77.98, 'Check_Out': 15.03}]",47.96,11.24,34.01,45.25
2024-02-06,5e1ee03e-7ff3-4be4-a29d-c3d49a27cad3,Yes,50,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 85.46, 'Check_Out': 13.6}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.6, 'Queue_Time': 66.21, 'Check_Out': 14.84}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.84, 'Queue_Time': 29.45, 'Check_Out': 15.52}]",60.37,0.00,0.00,0.00
2024-12-13,01bf152e-0679-4ecf-a98b-c2fd8e90cd72,No,26,Female,"['New York', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 19.31, 'Check_Out': 14.45}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.45, 'Queue_Time': 17.04, 'Check_Out': 14.89}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.89, 'Queue_Time': 19.18, 'Check_Out': 15.37}]",18.51,12.31,0.00,12.31
2024-07-27,d4e5218f-fa1f-49ca-8186-e07224cbe3c0,No,5,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 69.93, 'Check_Out': 14.41}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.41, 'Queue_Time': 21.34, 'Check_Out': 14.93}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.93, 'Queue_Time': 24.32, 'Check_Out': 15.5}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.5, 'Queue_Time': 19.83, 'Check_Out': 15.97}]",33.86,10.47,0.00,10.47
2024-11-30,494ec3b4-7c93-4e8e-a82e-e835fd86e378,No,42,Male,"['Hollywood', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 10.0, 'Queue_Time': 29.7, 'Check_Out': 10.61}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.61, 'Queue_Time': 21.53, 'Check_Out': 11.09}]",25.62,0.00,0.00,0.00
2024-11-26,243d5296-6d61-47af-ab61-65613b9035c1,No,15,Female,"['Hollywood', 'New York', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 13.78, 'Check_Out': 14.43}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.43, 'Queue_Time': 10.36, 'Check_Out': 14.69}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.69, 'Queue_Time': 29.98, 'Check_Out': 15.44}]",18.04,13.94,30.56,44.50
2024-03-12,a619b779-482c-475b-a4c2-80340e61890a,No,20,Male,"['Hollywood', 'New York', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 27.41, 'Check_Out': 9.69}, {'Attraction': 'Canopy Flyer', 'Check_In': 9.69, 'Queue_Time': 12.07, 'Check_Out': 10.05}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 10.05, 'Queue_Time': 17.77, 'Check_Out': 10.47}]",19.08,12.69,0.00,12.69
2024-09-30,23e5e903-4eb7-40de-9971-1302a78440be,No,61,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 11.0, 'Queue_Time': 11.89, 'Check_Out': 11.32}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.32, 'Queue_Time': 24.28, 'Check_Out': 11.83}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.83, 'Queue_Time': 27.48, 'Check_Out': 12.52}]",21.22,10.24,0.00,10.24
2024-04-04,f72bed71-ed3d-4f61-88d6-f49db7956e3d,Yes,55,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.0, 'Queue_Time': 71.55, 'Check_Out': 13.43}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.43, 'Queue_Time': 49.24, 'Check_Out': 14.41}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.41, 'Queue_Time': 28.18, 'Check_Out': 15.12}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.12, 'Queue_Time': 17.0, 'Check_Out': 15.63}]",41.49,10.76,49.74,60.50
2024-12-14,bdddc01e-f77a-4225-8eba-bda04f9a3400,No,39,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 85.35, 'Check_Out': 13.64}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.64, 'Queue_Time': 62.42, 'Check_Out': 14.85}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.85, 'Queue_Time': 21.9, 'Check_Out': 15.34}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.34, 'Queue_Time': 17.43, 'Check_Out': 15.73}]",46.78,0.00,0.00,0.00
2024-10-17,6de81e58-932e-4f1f-a937-c84118685639,No,39,Female,"['Hollywood', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Revenge of the Mummy', 'Check_In': 13.0, 'Queue_Time': 68.61, 'Check_Out': 14.35}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.35, 'Queue_Time': 26.96, 'Check_Out': 14.89}]",47.78,13.21,0.00,13.21
2024-02-11,b3fde7b5-49ff-4328-bd40-3ed9872943bc,No,22,Female,"['Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.0, 'Queue_Time': 89.89, 'Check_Out': 13.7}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.7, 'Queue_Time': 45.05, 'Check_Out': 14.64}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.64, 'Queue_Time': 28.84, 'Check_Out': 15.23}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.23, 'Queue_Time': 26.77, 'Check_Out': 15.87}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.87, 'Queue_Time': 20.72, 'Check_Out': 16.4}]",42.25,12.34,45.10,57.44
2024-04-18,d52ba3c7-8b80-4416-a898-a6661d47ec1c,No,38,Female,"['Hollywood', 'New York', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 19.02, 'Check_Out': 14.49}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.49, 'Queue_Time': 12.89, 'Check_Out': 14.93}]",15.96,0.00,0.00,0.00
2024-07-23,12000402-fcec-4e14-aafd-ed13f46fa5a2,No,50,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 14.58, 'Check_Out': 9.39}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 9.39, 'Queue_Time': 27.47, 'Check_Out': 10.05}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.05, 'Queue_Time': 14.33, 'Check_Out': 10.53}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 10.53, 'Queue_Time': 24.76, 'Check_Out': 11.08}]",20.28,10.36,0.00,10.36
2024-01-28,149008d4-0fd0-43d2-abfa-fbc824bedec8,No,39,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.0, 'Queue_Time': 12.52, 'Check_Out': 11.45}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 11.45, 'Queue_Time': 24.51, 'Check_Out': 11.99}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.99, 'Queue_Time': 18.53, 'Check_Out': 12.54}, {'Attraction': 'Canopy Flyer', 'Check_In': 12.54, 'Queue_Time': 88.93, 'Check_Out': 14.21}]",36.12,12.06,49.88,61.94
2024-05-23,394aa7cc-48d4-41b4-aaa8-70e7eba5597e,No,12,Female,"['Hollywood', 'New York', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 14.84, 'Check_Out': 14.44}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.44, 'Queue_Time': 16.88, 'Check_Out': 14.93}]",15.86,15.19,0.00,15.19
2024-10-27,f5bb4c02-1b34-42b7-bb05-a0023177f9f5,No,48,Male,"['Hollywood', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Canopy Flyer', 'Check_In': 11.0, 'Queue_Time': 22.25, 'Check_Out': 11.53}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.53, 'Queue_Time': 27.53, 'Check_Out': 12.08}]",24.89,11.82,36.13,47.95
2024-10-24,a879d6d8-7ba8-4faa-902b-e78bcef7bcfe,No,11,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 29.31, 'Check_Out': 9.74}, {'Attraction': 'Transformers: The Ride', 'Check_In': 9.74, 'Queue_Time': 16.53, 'Check_Out': 10.26}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.26, 'Queue_Time': 12.26, 'Check_Out': 10.64}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.64, 'Queue_Time': 25.44, 'Check_Out': 11.22}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.22, 'Queue_Time': 13.59, 'Check_Out': 11.53}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.53, 'Queue_Time': 27.93, 'Check_Out': 12.1}]",20.84,0.00,35.65,35.65
2024-10-19,cda0683b-cefb-4336-9e43-8499a47a9aef,Yes,49,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 12.0, 'Queue_Time': 88.55, 'Check_Out': 13.65}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.65, 'Queue_Time': 75.01, 'Check_Out': 15.07}, {'Attraction': 'Transformers: The Ride', 'Check_In': 15.07, 'Queue_Time': 25.23, 'Check_Out': 15.61}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.61, 'Queue_Time': 10.65, 'Check_Out': 15.95}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.95, 'Queue_Time': 28.16, 'Check_Out': 16.62}]",45.52,0.00,42.43,42.43
2024-07-13,07ebd05a-4f84-47bf-aa90-07ece51569c8,Yes,9,Female,"['Hollywood', 'New York', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 57.82, 'Check_Out': 14.09}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.09, 'Queue_Time': 11.07, 'Check_Out': 14.4}]",34.44,12.69,0.00,12.69
2024-04-09,d6fdc62d-d501-4622-86c5-11e45de0736c,No,53,Male,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Transformers: The Ride', 'Check_In': 13.0, 'Queue_Time': 63.45, 'Check_Out': 14.17}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.17, 'Queue_Time': 14.37, 'Check_Out': 14.5}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.5, 'Queue_Time': 25.9, 'Check_Out': 15.15}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.15, 'Queue_Time': 27.33, 'Check_Out': 15.7}]",32.76,13.01,0.00,13.01
2024-04-08,b895e269-f8ae-46d2-a9a1-6ffa20d3cc0a,Yes,33,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 20.21, 'Check_Out': 14.47}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.47, 'Queue_Time': 29.59, 'Check_Out': 15.2}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 15.2, 'Queue_Time': 22.93, 'Check_Out': 15.82}, {'Attraction': 'Transformers: The Ride', 'Check_In': 15.82, 'Queue_Time': 21.76, 'Check_Out': 16.32}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 16.32, 'Queue_Time': 23.1, 'Check_Out': 16.89}]",23.52,0.00,42.93,42.93
2024-02-04,8af54b6a-e12d-40b4-8ad8-9ffc3cea73e4,No,32,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 14.0, 'Queue_Time': 17.35, 'Check_Out': 14.48}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.48, 'Queue_Time': 25.99, 'Check_Out': 15.04}, {'Attraction': 'Transformers: The Ride', 'Check_In': 15.04, 'Queue_Time': 12.4, 'Check_Out': 15.45}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.45, 'Queue_Time': 29.16, 'Check_Out': 16.08}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.08, 'Queue_Time': 24.44, 'Check_Out': 16.72}]",21.87,0.00,44.84,44.84
2024-02-26,a90127c4-1d47-4f30-a78a-8cf264898eed,No,50,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 84.95, 'Check_Out': 13.64}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.64, 'Queue_Time': 73.75, 'Check_Out': 15.11}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.11, 'Queue_Time': 25.66, 'Check_Out': 15.79}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.79, 'Queue_Time': 14.03, 'Check_Out': 16.26}]",49.60,0.00,0.00,0.00
2024-11-11,a71ef211-ee7b-4626-b0ce-ec11137b7f4a,No,9,Female,"['Hollywood', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.0, 'Queue_Time': 48.76, 'Check_Out': 14.02}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.02, 'Queue_Time': 21.82, 'Check_Out': 14.56}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.56, 'Queue_Time': 11.87, 'Check_Out': 14.98}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.98, 'Queue_Time': 21.03, 'Check_Out': 15.55}, {'Attraction': 'Canopy Flyer', 'Check_In': 15.55, 'Queue_Time': 23.21, 'Check_Out': 16.12}]",25.34,10.33,41.21,51.54
2024-10-28,6f013adb-b0f8-4774-9193-a7b96dbcd728,No,39,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 28.02, 'Check_Out': 11.71}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 11.71, 'Queue_Time': 19.0, 'Check_Out': 12.23}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.23, 'Queue_Time': 72.54, 'Check_Out': 13.63}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.63, 'Queue_Time': 48.15, 'Check_Out': 14.52}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.52, 'Queue_Time': 24.48, 'Check_Out': 15.05}]",38.44,13.82,0.00,13.82
2024-04-07,12b27d0b-6c08-432e-b519-43494df0a76e,No,5,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 16.68, 'Check_Out': 10.47}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.47, 'Queue_Time': 29.36, 'Check_Out': 11.2}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.2, 'Queue_Time': 26.68, 'Check_Out': 11.82}]",24.24,14.94,0.00,14.94
2024-07-21,365a62e9-a2be-4d47-b814-e640d60462aa,No,60,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 20.0, 'Check_Out': 11.47}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 11.47, 'Queue_Time': 29.0, 'Check_Out': 12.14}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.14, 'Queue_Time': 80.35, 'Check_Out': 13.68}, {'Attraction': 'Canopy Flyer', 'Check_In': 13.68, 'Queue_Time': 59.92, 'Check_Out': 14.82}]",47.32,11.07,41.22,52.29
2024-05-03,4940907d-bb22-4b5b-913b-ee6e554c7135,No,36,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 29.18, 'Check_Out': 10.7}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 10.7, 'Queue_Time': 23.52, 'Check_Out': 11.32}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.32, 'Queue_Time': 17.57, 'Check_Out': 11.76}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.76, 'Queue_Time': 11.16, 'Check_Out': 12.1}]",20.36,12.02,0.00,12.02
2024-02-10,26ab6a60-2950-45df-b83b-2450d16095cb,No,69,Male,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 20.11, 'Check_Out': 10.55}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.55, 'Queue_Time': 14.15, 'Check_Out': 10.94}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 10.94, 'Queue_Time': 14.27, 'Check_Out': 11.42}, {'Attraction': 'Canopy Flyer', 'Check_In': 11.42, 'Queue_Time': 15.82, 'Check_Out': 11.9}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.9, 'Queue_Time': 21.52, 'Check_Out': 12.37}]",17.17,0.00,0.00,0.00
2024-01-20,327f8e7e-dee3-46c6-bfed-993179d99514,No,9,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 42.63, 'Check_Out': 13.95}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 13.95, 'Queue_Time': 55.04, 'Check_Out': 14.98}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.98, 'Queue_Time': 11.73, 'Check_Out': 15.32}, {'Attraction': 'Transformers: The Ride', 'Check_In': 15.32, 'Queue_Time': 14.57, 'Check_Out': 15.75}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.75, 'Queue_Time': 16.98, 'Check_Out': 16.14}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 16.14, 'Queue_Time': 12.36, 'Check_Out': 16.54}]",25.55,0.00,0.00,0.00
2024-05-25,df7039b5-2423-4177-b8e1-640ef3352b7f,No,56,Male,"['Hollywood', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 9.0, 'Queue_Time': 16.44, 'Check_Out': 9.38}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 9.38, 'Queue_Time': 26.03, 'Check_Out': 10.05}, {'Attraction': 'Transformers: The Ride', 'Check_In': 10.05, 'Queue_Time': 15.06, 'Check_Out': 10.45}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.45, 'Queue_Time': 28.44, 'Check_Out': 11.04}]",21.49,10.51,45.21,55.72
2024-10-17,69d064cf-d2bb-4221-8a4c-c7631db60ea4,No,13,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 44.22, 'Check_Out': 12.95}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 12.95, 'Queue_Time': 82.69, 'Check_Out': 14.48}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.48, 'Queue_Time': 27.93, 'Check_Out': 15.14}]",51.61,0.00,30.84,30.84
2024-01-09,db6d427e-7a75-4ffc-86cf-4c3e30d63213,Yes,49,Male,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 59.08, 'Check_Out': 14.14}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 14.14, 'Queue_Time': 19.52, 'Check_Out': 14.71}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 14.71, 'Queue_Time': 18.82, 'Check_Out': 15.26}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 15.26, 'Queue_Time': 26.19, 'Check_Out': 15.79}]",30.90,0.00,39.50,39.50
2024-09-26,11bfc977-949a-4c26-b21a-e74f90a2eaec,Yes,60,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'The Lost World', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 80.16, 'Check_Out': 13.57}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 13.57, 'Queue_Time': 47.1, 'Check_Out': 14.56}, {'Attraction': 'Canopy Flyer', 'Check_In': 14.56, 'Queue_Time': 14.35, 'Check_Out': 14.9}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 14.9, 'Queue_Time': 27.28, 'Check_Out': 15.56}]",42.22,10.89,0.00,10.89
2024-02-29,0ba8e738-0861-43f4-88a3-310683354396,Yes,57,Male,"['Hollywood', 'New York', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 11.0, 'Queue_Time': 10.53, 'Check_Out': 11.37}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.37, 'Queue_Time': 15.77, 'Check_Out': 11.84}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.84, 'Queue_Time': 15.61, 'Check_Out': 12.23}]",13.97,15.28,44.78,60.06
2024-12-10,98bd3e41-3f36-4669-bfc6-659402f2c8c0,Yes,67,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 13.0, 'Queue_Time': 47.67, 'Check_Out': 13.88}, {'Attraction': 'Transformers: The Ride', 'Check_In': 13.88, 'Queue_Time': 43.19, 'Check_Out': 14.82}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 14.82, 'Queue_Time': 15.84, 'Check_Out': 15.24}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.24, 'Queue_Time': 17.27, 'Check_Out': 15.76}]",30.99,14.43,35.08,49.51
2024-04-20,2052ce35-5308-4237-94ff-8e4283b90941,No,53,Female,"['New York', 'Sci-Fi City', 'Ancient Egypt', 'Far Far Away']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 10.0, 'Queue_Time': 21.17, 'Check_Out': 10.49}, {'Attraction': 'Transformers: The Ride', 'Check_In': 10.49, 'Queue_Time': 28.27, 'Check_Out': 11.1}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 11.1, 'Queue_Time': 18.79, 'Check_Out': 11.63}, {'Attraction': ""Puss In Boots' Giant Journey"", 'Check_In': 11.63, 'Queue_Time': 19.5, 'Check_Out': 12.13}]",21.93,0.00,0.00,0.00
2024-10-07,877a99ae-384c-473a-a2b4-59ed97c03fa7,No,55,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'The Lost World']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 9.0, 'Queue_Time': 18.18, 'Check_Out': 9.43}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 9.43, 'Queue_Time': 15.33, 'Check_Out': 9.94}, {'Attraction': 'Transformers: The Ride', 'Check_In': 9.94, 'Queue_Time': 10.12, 'Check_Out': 10.22}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 10.22, 'Queue_Time': 22.97, 'Check_Out': 10.72}, {'Attraction': 'Canopy Flyer', 'Check_In': 10.72, 'Queue_Time': 12.77, 'Check_Out': 11.08}]",15.87,13.34,0.00,13.34
2024-05-14,01f03425-3943-4189-99f3-d553642921ab,No,66,Female,"['Hollywood', 'New York', 'Sci-Fi City', 'Ancient Egypt']","[{'Attraction': 'Sesame Street Spaghetti Space Chase', 'Check_In': 12.0, 'Queue_Time': 74.05, 'Check_Out': 13.44}, {'Attraction': 'Battlestar Galactica: CYLON', 'Check_In': 13.44, 'Queue_Time': 60.15, 'Check_Out': 14.58}, {'Attraction': 'Transformers: The Ride', 'Check_In': 14.58, 'Queue_Time': 25.79, 'Check_Out': 15.12}, {'Attraction': 'Battlestar Galactica: HUMAN', 'Check_In': 15.12, 'Queue_Time': 10.06, 'Check_Out': 15.5}, {'Attraction': 'Revenge of the Mummy', 'Check_In': 15.5, 'Queue_Time': 29.5, 'Check_Out': 16.11}]",39.91,0.00,50.33,50.33
